chunk_idx	page	section	text_excerpt
93	28	후회 없는 어드밴티지 프로그램	편리한 시승 서비스  Step 1.  홈페이지, 유선연락, 전담 카마스터 통한 시승 예약  Step 2. 드라이빙라운지 방문하여 동의서 작성  Step 3. 시승 체험  Step 4. 시승 후 견적 및 구입 조건 등 구매 상담  후회 없는 어드밴티지 프로그램  - 출고 후 30일 이내 변심 시 차종교환  - 출고 후 1년 이내 차대차 사고 시 신차교환  -
94	28	플러스되는 신차 구매 혜택	프로그램 상세 안내  플러스되는 신차 구매 혜택  - 현대 차종 신차 구매 횟수에 따라 정률로 블루멤버스 포인트 적립  * 대상 : 승용, SUV, MPV(스타리아), 소형상용(포터), ST1  ※ 개인회원 적립률 : 일반개인/개인사업자 0.7 ~ 3.0%,  개인택시 0.7%, 렌트/리스 이용개인 0.3%(신규/재구매 동일)  ※ 법인회원 적립률 : 0.
95	28	플러스되는 신차 구매 혜택	단, 렌트/리스사(당사 지정업체)의 경우, 출고 시 0.2% 적립  장기 실운행자가 블루멤버스 회원 가입 시 추가 포인트 0.1% 지급  ※ 신차구매 시 블루멤버스 포인트 적립 정책이 2026년 5월 1일부로 변경됩니다.  상세한 내용은 현대자동차 홈페이지 공지사항을 확인해주세요.  적립률 상세 안내  홈페이지 시승신청  Home Intro Exterior
96	29	플러스되는 신차 구매 혜택	본 카탈로그는 고객의 이해를 돕기 위해 연출된 것으로 최상위 모델 및 옵션을 중심으로 제작되었습니다.  본 카탈로그의 사양은 트림, 패키지, 파워트레인, 외장 색상 등에 따라 다르게 적용되며, 모델별 자세한 사양은 해당 월의 가격표를 참고하시기 바랍니다.  2025년 국가고객만족도 (NCSI) 조사대상 전 부문 1위 수상  (컴팩트승용, 중형, 준대형, 대
97	29	플러스되는 신차 구매 혜택	2025년 한국서비스품질지수 (KS-SQI) 조사대상 전 부문 1위 수상  (자동차A/S 및 자동차판매서비스)  2025년 한국산업의 고객만족도 (KCSI) 조사대상 전 부문 1위 수상  (일반승용차, RV승용차, 경형승용차, 전기차,  프리미엄)  SONATA 디지털 카탈로그 (PC/태블릿) SONATA 홈페이지  SONATA 디지털 카탈로그 (모바일) 
98	29	플러스되는 신차 구매 혜택	(승용-준중형/중형/대형, SUV-소형/준중형/대형,  전기차, 럭셔리-D, E세단/대형SUV, 자동차AS,  스마트 모빌리티 서비스앱)  현대인증중고차  트레이드인 혜택 안내
99	1	(vision) p.1 OCR 텍스트	[기타] 현대 로고와 SONATA 텍스트가 있는 돌담 옆 도로를 달리는 은색 현대 쏘나타 차량  HYUNDAI SONATA 1234 3381
100	2	(vision) p.2 OCR 텍스트	[스크린샷] 현대 쏘나타 디 엣지 차량과 모델이 등장하는 웹페이지 스크린샷  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications 인스퍼레이션(에어로 실버 매트) SONATA The Ed
101	3	(vision) p.3 OCR 텍스트	[스크린샷] 현대 쏘나타의 외관을 소개하는 웹페이지로, 은색 차량과 미래지향적인 램프에 대한 설명이 있다  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications Exterior 미래지향적
102	4	(vision) p.4 OCR 텍스트	[기타] 현대 쏘나타의 후면 콤비 램프, 휠, 전면 헤드램프 등 외관 특징을 보여주는 이미지  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications Exterior 자세히 보기 123차 
103	5	(vision) p.5 OCR 텍스트	[스크린샷] 현대차의 하이테크 파노라믹 커브드 디스플레이와 간결한 실내 디자인을 보여주는 이미지  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications Interior 하이테크한 파노라믹
104	6	(vision) p.6 OCR 텍스트	[스크린샷] 차량 내부에서 차세대 인포테인먼트 시스템의 대형 디스플레이를 조작하는 모습  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications 현대 차세대 인포테인먼트 시스템(ccNC: 
105	7	(vision) p.7 OCR 텍스트	[문서] 자동차의 전자식 변속 칼럼과 듀얼 풀오토 에어컨 등 내부 기능들을 소개하는 페이지  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications Interior 자세히 보기 전자식 변속
106	8	(vision) p.8 OCR 텍스트	[스크린샷] 현대차의 지문 인증, 디지털 키, 스마트 파워 트렁크 등 다양한 편의 기능을 소개  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications Function 최신 편의 사양으로 
107	9	(vision) p.9 OCR 텍스트	[스크린샷] 현대차의 원격 스마트 주차 보조, 서라운드 뷰 모니터, 후측방 모니터 기능 설명  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications 원격 스마트 주차 보조 원격 스마트 주
108	10	(vision) p.10 OCR 텍스트	[스크린샷] 최첨단 기술이 적용된 차량 내부의 편의 기능들을 소개하는 페이지  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications 최첨단 기술의 적용은 보다 실용적이고 진화된 이동 경험
109	11	(vision) p.11 OCR 텍스트	[스크린샷] 자동차 내부의 인카페이먼트/e hi-pass 기능과 BOSE 프리미엄 사운드 시스템을 소개하는 웹페이지  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications 0 0.8 SE
110	12	(vision) p.12 OCR 텍스트	[스크린샷] 현대차의 빌트인 캠과 증강현실 내비게이션 기능을 설명하는 웹페이지  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications Function 자세히 보기 빌트인 캠 2 고해상도 
111	13	(vision) p.13 OCR 텍스트	[스크린샷] 현대차의 성능 페이지로, 다양한 엔진 옵션과 그에 따른 제원 정보를 보여줍니다  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications Performance 향상된 주행 안정성
112	14	(vision) p.14 OCR 텍스트	[스크린샷] 현대 스마트센스의 전방 및 후측방 충돌방지 보조 기능 설명  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications Hyundai SmartSense 현대 스마트센스가 운전자와
113	15	(vision) p.15 OCR 텍스트	[스크린샷] 현대 자동차의 스마트센스 기능인 내비게이션 기반 스마트 크루즈 컨트롤 및 차로 유지 보조 등을 설명하는 페이지  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications 현대 스
114	16	(vision) p.16 OCR 텍스트	[스크린샷] 하이브리드 차량의 성능, 기능, 연비 및 에너지 흐름 정보를 소개하는 웹페이지  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications Hybrid 진보된 주행 성능 향상으로 
115	17	(vision) p.17 OCR 텍스트	[스크린샷] 현대차의 e-Comfort Drive와 e-Dynamic Drive 기술 및 세부 기능들을 설명하는 페이지  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications 승차감 개선
116	18	(vision) p.18 OCR 텍스트	[스크린샷] 현대차 N Line 모델의 외관 디자인 특징을 보여주는 스크린샷  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications N Line N Line만의 다이내믹한 스타일을 경험해
117	19	(vision) p.19 OCR 텍스트	[스크린샷] 현대자동차 웹페이지에서 차량의 외관 디자인 요소와 옵션을 보여주는 스크린샷  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications 블랙 투톤 아웃사이드 도어 핸들 리어 스포일
118	20	(vision) p.20 OCR 텍스트	[스크린샷] 현대차의 프리미엄, S, 익스클루시브, 인스퍼레이션 트림의 다양한 내외부 사양 및 휠 옵션  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications Premium / S / E
119	21	(vision) p.21 OCR 텍스트	[스크린샷] 현대 쏘나타 익스클루시브 및 인스퍼레이션 트림의 외장 색상과 주요 기능들을 보여주는 웹페이지  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications Features 자세히 보
120	22	(vision) p.22 OCR 텍스트	[스크린샷] 현대차의 외장 및 내장 색상 옵션을 보여주는 웹페이지  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications Colors Exterior colors 세레니티 화이트 펄 (W
121	23	(vision) p.23 OCR 텍스트	[문서] 현대차의 시트 색상 및 재질 조합을 트림별로 보여주는 차트  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications Colors 자세히 보기 카멜 나파가죽 시트 그레이지 나파가죽 
122	24	(vision) p.24 OCR 텍스트	[스크린샷] 현대자동차 순정 액세서리 웹페이지로, 신차 옵션 및 애프터마켓 상품을 이미지와 함께 소개  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications H Genuine Access
123	25	(vision) p.25 OCR 텍스트	[스크린샷] 현대자동차 N 퍼포먼스 파츠(브레이크, 휠, 서스펜션)의 상세 정보를 보여주는 웹페이지  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications N Performance 현대자
124	29	(vision) p.29 OCR 텍스트	[문서] 현대 쏘나타 차량 내부 이미지와 디지털 카탈로그 QR 코드, 그리고 현대차의 고객 만족 및 품질 지수 수상 내역을 보여주는 광고  HYUNDAI SONATA 디지털 카탈로그 (PC/태블릿) SONATA 디지털 카탈로그 (모바일) SONATA 홈페이지 현대인증중고차 트레이드인 혜택 안내 NCSI 2025년 국가고객만족도 (NCSI) 조사대상 전 부문
125	27	(vision) p.27 OCR 텍스트	[문서] 현대 쏘나타의 제원, 연비, 엔진 형식 등 상세 사양 정보와 하이브리드 보증 서비스 안내  Home Intro Exterior Interior Function Performance Hyundai SmartSense Hybrid N Line Features Colors Customizing Specifications Dimensions 전고 1,44
126	27	(vision) p.27 OCR 텍스트	← 스마트스트림 가솔린 1.6 터보(자동 8단) + 빌트인 캠 1,598 1,490 17 13.2 11.6 15.7 126 3 윤거 전(mm) 1,623(17") 1,618(18 ") 1,633(16") 1,610(19") 1,623(17") 1,618(18") 1,633(16") 1,610(19") 1,623(17") 1,618(18") 1,633(16"
127	27	(vision) p.27 OCR 텍스트	8 9.4 8.2 11.5 138 ↑ 최대토크(kgf·m/rpm) 20.0 / 4,800 27.0 / 1,500~4,500 19.5 / 4,200 19.2 / 5,000 43.0  / 1,650~4,000 스마트스트림 가솔린 2.0 하이브리드(자동 6단) + 빌트인 캠 1,999 1,550 16 18.8 18.7 18.8 84 1 연료탱크용량(ℓ) 60 6
128	27	(vision) p.27 OCR 텍스트	10 19 11.1 9.4 14.1 152 4 트렁크 용량(ℓ, VDA) 480 - 360 480 - ※ 빌트인 캠 장착 표시가 없는 항목의 연비는 빌트인 캠 장착차와 동일합니다. ※ 상기 혜택은 당사 사정에 따라 변경 될 수 있습니다. ※ 자세한 사항은 지점/대리점에 문의 바랍니다. 효율적 사용방법 : 정속주행을 합시다. - 위 연비는 표준모드에 의한 연
