chunk_idx	page	section	text_excerpt
109	13	및 사업 발전가능성 등을 고려한 종합 평가	사업 경쟁력
110	13	및 사업 발전가능성 등을 고려한 종합 평가	(30)
111	13	및 사업 발전가능성 등을 고려한 종합 평가	시장성  해외진출 지원 이후 제품의 우수성 및 경쟁력 확보 방안 등  o   - 시장 분석을 통한 시장 진입 전략의 구체성 및 적정성  타겟 시장 진입을 위한 다양한   -  홍보 및 마케팅 적정성 등
112	13	및 사업 발전가능성 등을 고려한 종합 평가	10
113	13	및 사업 발전가능성 등을 고려한 종합 평가	사업 발전 가능성  해외 시장 수요기존 고객 보유력 등 사업 성공 및 발전 가능성  o  ,    기존 매출고객군경쟁사 현황시장 점유율 등 성과 분석 -  ,  ,  ,  글로벌 제품으로의 사업화 확대 가능성  o  신시장 진입 및 신규 수요처 발굴투자유치 가능성 등 제시   -  , ,
114	13	및 사업 발전가능성 등을 고려한 종합 평가	20
115	13	및 사업 발전가능성 등을 고려한 종합 평가	사업 관리
116	13	및 사업 발전가능성 등을 고려한 종합 평가	(10)
117	13	및 사업 발전가능성 등을 고려한 종합 평가	사업관리  수행조직 및 참여인력 수행 능력  o  수행조직 및 참여인력의  전문성 및 적정성  -  재무안정성경영여건핵심역량수행경험 등의 적정성  -  ,  ,  ,  사업 추진 일정의 구체성 및 적정성  o  개인정보보호법 등 개인정보 관련 규정 준수  o
118	13	및 사업 발전가능성 등을 고려한 종합 평가	5
119	13	및 사업 발전가능성 등을 고려한 종합 평가	사업비 구성 사업 수행 내용과 예산편성의 적합성  o  예산 집행 세부 계획의 적정성 및 투명성  o  5
120	13	및 사업 발전가능성 등을 고려한 종합 평가	합 계 100
121	13	및 사업 발전가능성 등을 고려한 종합 평가	해외 진출 지원 평가 항목 및 배점  <  >
122	14	및 사업 발전가능성 등을 고려한 종합 평가	- 14 -
123	14	및 사업 발전가능성 등을 고려한 종합 평가	3 데이터센터 비수도권 전문인력 양성 지원  지원 방향 □  ○ 데이터센터 지방분산에 대응하여 비수도권 데이터센터 구축운영  ·  전문인력 확보를 위한 인력양성 지원  - (성과 목표) 데이터센터 전문인력 양성을 위한 교육과정 운영을 통해  교육 수료자  명 이상 300 과제별 연  명 이상 ( 100 ) 배출  지원 사항  □  ○ 지원대상 ( ) 비수도
124	14	및 사업 발전가능성 등을 고려한 종합 평가	ICT 진흥기관대학교 등 협단체 ,  ※ 전북전남광주제주울산경남대구경북강 ,  ,  ,  ,  ,  ,  ,  ,  원대전충북충남세종부산 ,  ,  ,  ,  ,  - 주관기관 ( ) 해당 지역에 소재한 민간 교육기관기업 진흥기관 · , ICT  ,  대학교 등 비수도권 기업기관협단체 등으로 제한 · ·  ※ (참여기관) 국내  및 데이터센터 관련 교육 기
125	14	및 사업 발전가능성 등을 고려한 종합 평가	○ 지원기간 ( ) 협약체결일  년  월   ~ ’26 12 * 최대 년 ( 2 )  * 연차별 평가 결과 및 정부 예산 반영 상황 등에 따라 지원 기간 변동 가능  ○ 지원규모 ( ) 총  백만원 개 지역 선정과제당 연  백만원   600 (3 ,  200 )  ○ 지원내용 ( ) 비수도권 데이터센터 전문인력 양성을 위한 교육과정  기획개발교육과정 운영관
126	14	및 사업 발전가능성 등을 고려한 종합 평가	제안 요청 사항  □  ○ 교육과정 기획 ( ) 데이터센터 및 지역 환경 특성을 반영하여해당  ,  지역에 특화된 데이터센터 전문인력 양성 교육과정을 기획 및 개발
127	15	및 사업 발전가능성 등을 고려한 종합 평가	- 15 -
128	15	및 사업 발전가능성 등을 고려한 종합 평가	해당     -  지역의 데이터센터 확산 현황 및 인력 수요 등을 고려하여수 ,  요가 높은 데이터센터 관련 분야 교육과정을 중심으로 개발  지역별 교육환경수요 등을 고려하여 교육 기간수준별 교육 차수    -  ,  ,  ,  교육생 규모 등을 제시된 기준 내에서 유연하게 구성하여 제안  ※ 재직자취업희망자 등 실무형 전문인력 육성을 위한 교육과정 개발 
129	15	및 사업 발전가능성 등을 고려한 종합 평가	- 외부위원회 ( ) 데이터센터 전문인력 양성 교육과정 교육시수 및    ,  강사진 교육 운영방안 등 교육 모델에 대해 산학연으로 구성된  ,  외부위원회를 통해 점검검증 수행 ·  산학연 외부 전문가가 포함된 운영위원회가칭최소 명 이상사업기간 회 이상 추진       ( ,  5 )  2 內  ※  ○ 교육운영관리 ( · ) 비수도권 데이터센터 전문인력
130	15	및 사업 발전가능성 등을 고려한 종합 평가	적이고 효과적인 교육 운영 및 관리방안 제시  - 수요조사 ( ) 교육 운영기관으로 선정 이후해당 지역 데이터센터    ,  교육과정에 대한 정확한 수요 파악을 위한 수요조사 방안 제시  - 교육홍보 ( ) 데이터센터 교육과정에 대한 안내 및 교육생 모집을  위한 효율적인 대외 홍보방안에 대해서 제시  데이터센터 교육 인힉확산 및 교육과정 홍보 등 필요시 
131	15	및 사업 발전가능성 등을 고려한 종합 평가	- (선발관리 · ) 교육과정별 최적화된 모집인원 확정교   ,  육생 선발기준  정립관련 기업 등과 연계를 통한 교육생 모집 유도 ,  방안 등 제시  - (전문강사 확보) 공공민간 등 산학연  분야에서 데이터센터 관련 · 全  활용 및 적용 경험이 풍부하고 실력 있는 강사 발굴확보 ·  ※ 데이터센터 교육 분야 확정 및 확정된 분야별 전문 강사  확보 
132	15	및 사업 발전가능성 등을 고려한 종합 평가	- 교육 강사와 교육생간 양방향 교육 운영을 통하여 교육 유연성 확보 및  교육 전달 효과 제고  교육생들의 질문을 사전 수집 후 교육 시간 중 토론 등      *
133	16	및 사업 발전가능성 등을 고려한 종합 평가	- 16 -
134	16	및 사업 발전가능성 등을 고려한 종합 평가	비수도권 데이터센터 전문인력 양성 지원 개요안 <  ( ) >  구분 기초과정 전문과정  교육 대상  비수도권 소재 재학재직자 등을  · ◦  대상으로 비수도권 데이터센터  취업 희망자 등  분야 재직자개발자 등 IT/SW  ,  ⦁  관련학과에 재학중인 학생 IT  ⦁  데이터센터 취업을 고려중인 일반인 ⦁  비 ◦ 수도권 소재 데이터센터 및 유관  직종
135	16	및 사업 발전가능성 등을 고려한 종합 평가	데이터센터 직종 데이터센터 운영관 :  ⦁  리자데이터센터 시설관리자데이터 ,  ,  센터 테크니션데이터센터 구축 등  ,  ⦁유관 직종: 정보시스템 운영시설 관리자,  시스템관리자서버운영엔지니어네트 ,  ,  워크엔지니어 인프라엔지니어 공공  ,  ,  부문 정보시스템관리자 등  교육 목표 ◦ 명 이상 양성 20 8 ◦ 명 이상 양성 0  교육 시수 시간
136	16	및 사업 발전가능성 등을 고려한 종합 평가	교육 내용
137	16	및 사업 발전가능성 등을 고려한 종합 평가	안 ( )
138	16	및 사업 발전가능성 등을 고려한 종합 평가	예시 < >
139	16	및 사업 발전가능성 등을 고려한 종합 평가	데이터센터의 정의 및 현황 ⦁  데이터센터 시장 현황 및 전망 ⦁  데이터센터 설비 및 인프라 ⦁  데이터센터 운영 기초 기술 ⦁
140	16	및 사업 발전가능성 등을 고려한 종합 평가	예시 < >
141	16	및 사업 발전가능성 등을 고려한 종합 평가	친환경 ⦁ 데이터센터 운용  데이터센터 구축 관련 법제도표준 / ⦁  데이터센터 운영기술 고도화 ⦁  데이터센터 사고 및 장애 대응 ⦁  비고  ◦사업 제안시 제시된 교육과정은 수행기관 선정 이후교육과정 수요조사  ,  결과를 반영하여 수요 맞춤형으로 교육과정을 진행하도록 함  외부위원회를 통한 교육과정 확정 후 각 교육과정별 교재교안를 개 ,  ( ) ◦
142	16	및 사업 발전가능성 등을 고려한 종합 평가	발한 뒤에 교육과정을 진행하도록 함
143	17	및 사업 발전가능성 등을 고려한 종합 평가	- 17 -
144	17	및 사업 발전가능성 등을 고려한 종합 평가	○ 교육장소 운영 ( ) 재직자 등 교육생을 위한 교육 공간내부 세미나   ,  ,  커뮤니티 지원을 위한 시설장비 인프라 구축 등 해당 지역에 · 최적화된  교육 수행을 위한 장소 구성 및 운영 방안 제시  해    -  당 지역 교육생의 편의와 수혜 범위를 고려하고 커리큘럼별  ,  효율적 교육을 수행할 수 있는 교육장비가 구축된 교육장 및 필요시  프
145	17	및 사업 발전가능성 등을 고려한 종합 평가	※ 예산 및 사업기간을 고려하여 데이터 센터 장비 교육을 위한 실습 장비 등 제공 등   , SW  재    -  직자 교육과정의 교육 효율성을 위하여현장방문 교육온 ,  ,  오프라인 ·  혼합교육 등 다양한 교육방법을 고려하여 제시  교육과정 수요조사 시 교육방법에 대한 내용을 포함하여 조사하도록 함       ※  ○ 교육 성과체계 마련 ( ) 교육생
146	17	및 사업 발전가능성 등을 고려한 종합 평가	및 환류 방안 제안  - 성과관리 교육과정 시작 전 교육생들을 대상으로 데이터센터  ( )  관련 사전지식 평가 및 교육 후 평가를 통한 성과향상도 관리  환류체계 교육생들을 대상으로 교육과정 개선방안교육과정에     - ( )  ,  추가를 원하는 내용 등을 포함한 교육 만족도 조사를 통하여 효율적  이고 구체적인 교육 환류 체계 제안  ※  교육 기간에
147	17	및 사업 발전가능성 등을 고려한 종합 평가	- 현재 데이터센터 산업 활성화 사업의 성과 확산을 유도하고활성화를 ,  위해 필요시 수행기관의 관련 행사 및 협의체 추진참여 ·
148	18	및 사업 발전가능성 등을 고려한 종합 평가	- 18 -
149	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	평가 기준 □  ○ 지역별 데이터센터 현황 및 환경에 최적화된 교육 프로그램구성   ,  인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가  구분 평가항목 평가기준 배점  정책 부합성
150	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	(20)
151	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	사업계획의  타당성  사업 방향 및 목적과 수행계획 목적 및 내용간 부합성  o  사업의 방향성 및 목적에 대한 이해도   -  사업 수행의 필요성 및 중요성에 대한 이해도   -  사업 추진내용에 대한 구체성 및 사업기간내 실현 가능여부  o
152	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	10
153	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	성과 파급력/  기대효과  성과 목표 및 지표산업 파급효과 등 성과 파급력 o  ,    - 제시된 성과 목표를 포함한 성과 목표 및 지표수혜대상의  ,  명확성 및 적절성 정보통신경제산업사회 파급효과일자리 창출 효과    -  · · · ,
154	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	10
155	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	기술 경쟁력
156	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	(40)
157	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	데이터센터  이해도  지역 내 데이터센터의 현황에 대한 이해도  o  데이터센터 교육 수립 기술 이해도   o  데이터센터 비수도권 인력 양성을 위한 계획 수립 적정성  o
158	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	10
159	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	운영 역량  데이터센터 산업 및 해당 지역 환경을 고려한 교육과정 개발 등   o  교육 기획 방안의 적정성  교육과정 수요조사 방안의 적절성 및 교육과정 반영 방안   -  데이터센터 전문인력 양성에 필수적인 교육내용이 포함여부   -  교육과정별 교육내용과 교육시간 배정의 적절성   -  데이터센터 교육 시설장비지원 프로그램 운영 방안의 적정성  o  
160	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	교육생 모집을 위한 온오프라인 홍보 방안   -
161	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	20
162	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	환경 구축  교육장소 및 교육장비의 확보방안안전 환경 등의 적정성  o  ,   o 교육과정을 원활하게 운영할 수 있는 시설장비 구축 및 운영계획의 · 적정성
163	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	10
164	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	사업 경쟁력
165	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	(30)
166	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	조직 역량  수행기관 및 과제책임자참여인력의 사업수행능력  o  ,  교육과정 기획 및 운영에 대한 경험과 전문성   -  사업수행 관련 조직 및 인원의 적절성  o
167	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	15
168	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	성과 관리  성과지표의 적정성 및 지표달성 계획의 구체성  o  교육생의 성과관리등 사업관리 방안  o  교육 환류계획의 구체성 및 적정성  o
169	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	15
170	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	사업 관리
171	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	(10)
172	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	사업관리  사업 추진 일정의 구체성 및 적정성  o  개인정보보호법 등 개인정보 관련 규정 준수  o  지역 인프라지역간 사업 연계 협업 등에 대한 기여도  o  ,
173	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	5
174	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	사업비 구성 사업 수행 내용과 예산편성의 적합성  o  예산 집행 세부 계획의 적절성 및 투명성  o  5
175	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	합 계 100
176	18	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	비수도권 데이터센터 산업 전문인력 양성 지원 평가 항목 및 배점  <  >
177	19	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	- 19 -
178	19	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	4 데이터센터 컨설팅 지원센터 운영  지원 방향 □  ○ 비수도권 데이터센터 구축 지원을 위한 데이터센터 구축·운영 가이드  라인 개발고도화상시 컨설팅 등 데이터센터 컨설팅 ,  ‧ 지원센터 운영  - 성과목표 ( ) 지자체 및 비수도권 중소기업 등 컨설팅 지원    통합컨설팅  (  건 이상원포인트컨설팅 지원 4 ,  ) 비수도권 데이터센터 구축 가이드 
179	19	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	고도화 건 1  컨설팅 지원 내용 성과 목표안 <  ( ) >  통합컨설팅안 ( )  지자체 환경 특성에 맞는 데이터센터 추진 사업 기획안컨설팅중소기업  ( )  ,  ‣  데이터센터 활용 지원전산실 통폐합 등컨설팅 등 ( )  원포인트 컨설팅안 ( ) 데이터센터 구축 및 활용 등 특정 문제 해결을 위한 상담 컨설팅 등 ‣  비수도권  데이터센터 구축  가
180	19	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	지자체별 데이터센터 구축운영 관련 관계법령조례분석 등을 통해  ,  ‣ ‧  광역 지자체별 인허가 프로세스매뉴얼 데이터센터  포함 등   ( ),  FAQ  지원 사항  □  ○ 운영기관 공모대상 ( ) 컨설팅 기업데이터센터 관련  ICT·SW  ,  컨설팅  기업기관협단체 등  ,  ,  ※ 주관기관참여기관 간 컨소시엄을 구성하여 지원 가능 ,  ○ 지원
181	19	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	* 연차별 평가 결과 및 정부 예산 반영 상황 등에 따라 지원 기간 변동 가능  ○ 지원규모 ( ) 최대  백만원  개과제 지원   330 (1 )  ○ 지원내용 ( ) 비수도권 데이터센터 구축운영을 위한 가이드라인 제작  · 및  보급통합컨설팅상시 컨설팅 지원 등에 필요한 제반 비용 지원 ,  ,
182	20	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	- 20 -
183	20	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	제안 요청 사항  □  ○ 컨설팅 지원센터 운영모델 마련 ( ) 데이터센터 유치 및 계획 중인  지자체비수도권에 위치한 기업 등을 대상으로 효율적이고 체계적인 ,  상시 컨설팅 지원센터 운영 모델 제안  - 비수도권 데이터센터 관련 실질적 도움이 될 수 있는 컨설팅 지원분야  개발 및선정환경 및 현황분석 방안개선방안 등 컨설팅 방법론 마련   ,  ,  -
184	20	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	컨설팅 서비스 프레임워크 구성  - 통합 컨설팅 및 원포인트 컨설팅 등 본 과제에서 가능하고 현실성 있는  다양한 컨설팅 서비스 방안 및 범위 제시  ○ 컨설팅 수요 모집 ( ) 지자체 관심도추진 현황전산실 클라   ,  ,  우드 전환  등 컨설팅 수요가 높은 지자체 및 기업 모집을 위한 수요방안 마련  - 상시 컨설팅 지원센터 활성화 제고를 위해 지자체
185	20	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	온오프라인 독려 · 방   안을 마련하고 지자체 및 비수도권 기업 등의 현황  및 환경을 고려한컨설팅 수요   매칭 활동 수행  기본 컨설팅 지원 사항예시 컨설팅 지원 상담 신청 내역의 적절성 수요 기반의       ( ) :  ,  ,  ※  ➀ ➁ ➂  컨설팅 제공 범위 정의  컨설팅 보고서 제공  애로사항 대응 상시 ( ) ➃ ➄  ○ 컨설팅 지원 및
186	20	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	적용방법론 등을 정의하고 지원 필요성 타당성 등 성과확보를  ,  고려한 컨설팅 추진 및 성과 모니터링 체계 마련  - (지자체 컨설팅 지원데이터센터 구축 단계 )  유치완료계획완료준비 등 ( ,  ,  )별  수요자 맞춤화된 컨설팅 분야, 범위기간결과보고서 등 제공    ,  ,  기간예산 등을 고려하여 전담기관운영기관컨설팅 수요처 등이 협의하여 범위 등
187	20	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	- 기업 ( 지원 기존 전산실 데이터센터 이전 고려 기업데이터센터   )  ,  기   반  클라우드 전환 고려 기업 등 데이터 센터 활용 과정에 발생하는 특정 문  제 해결을 위한 상담 컨설팅 제공
188	21	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	- 21 -
189	21	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	제공 컨설팅 성과 환류 등을 위한 지원 대상의 사후 모니터링 방안 마련     ※  수요기업 필요성타당성 등 컨설팅 지원 적절성 확보 방안 마련      ,  ※  비수도권 기업 지원 목표를 수립하여비수도권 데이터센터 활성화에 기여할 방안 마련      ,  ※  - (컨설팅 지원센터 운영관리) 비수도권 대상 데이터센터 상시 컨설팅 지원  센터의 지속적인운
190	21	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	- 특히지자체 및 비수도권 기업 등 수요자 애로사항 및 필요 사항 등  ,  맞춤화된 컨설팅 지원을 위한 상시 의견수렴 채널 확보 방안 제시  년 상시 컨설팅 지원센터 운영 및 단기 년운영을 위한 관리 방안 제안       2024 (’24 26 )  ※  ∼  일  시 운영 등 비현실적이고 사업 성격과 무관한 콜센터 운영 방안 등의 제안은 지양      
191	21	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	컨     ※  설팅 지원센터를 위한 별도 인프라사무실 등구축은 지양하고 필요시 효율적 운영방안 제시 ( )  - 성 ( 과관리컨설팅 지원센터 운영 성과 제고를 위한 만족도 조사성과 )  ,  목표치 관리 등 수행하고 우수사례 발굴을 통한 성과전파 활동 수행  필요시 성과 홍보를 위한 온오프라인 홍보물 제작 및 기사 배포      · ※  ○ 활용 가이드라
192	21	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	필요 사항에* 대한 비수도권 데이터센터 구축 가이드라인 개발   ｢ ｣  ‧  고도화 및 보급  예시구축 시 필요한 관련 법령 및 규제 분석입지조건전력수급 등 인프라 조성 방안투     * ( )  ,  ,  ,  자유치 방안규모 및 구성 등 상세요건 설계지역산업과의 시너지 방안 도출친환경 고효율  ,  ,  ,  등을 위한 구축운영지침 표준 매뉴얼 모델광
193	21	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	인허가 프로세스 및  마련 등 FAQ  -  가이드라인 문제점 파악 및 개선사항 도출 등을 통해 수요자 기반 旣  개발 가이드라인 고도화 방안 마련  ※ 기존 가이드라인은 제안 작업 필요시 전담기관에게  요청하면 별도 제공  (NIPA)  - 컨설팅 지원센터 운영을 통해 다양한  등  Q&A, FAQ  수요자 요구 및  필요사항 등을 모니터링수집하여 가이드
194	21	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	※ 가이드라인의 활용성 등을 고려하여 온오프라인 개발배포 등 다양한 방식의 배포 방안을 고려 · ·  하여 제안하고 사업 기간 및 예산을 고려하여 전담기관과 협의하여 최종 확정  ○ 성과제고 ( 활동   ) 현재 진행중인 데이터센터 산업 활성화 사업의성과를  제고하고확산을 위해 필요한 성과 확산 활동 제안 ,
195	22	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	- 22 -
196	22	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	데    -  이터센터 산업 활성화 사업의 효율적 운영 및 성과제고를 위한  사업 지원 및 필요시 관련 행사 및 협의체 운영관리 등 수행 ·  평가 기준 □  ○ 비수도권 데이터센터 컨설팅 지원 수요 모집 및 맞춤화된컨설팅 수행  전략과 지속 가능하고 효과적인 컨설팅 지원센터 운영방안활용성  ,  높은 가이드라인 고도화 방안 등을 종합적으로 평가
197	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	- 23 -
198	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	구분 평가항목 평가기준 배점  정책 부합성
199	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	(20)
200	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	목적 부합성  ㆍ사업 방향목적과 과제 목적내용간 부합성 · ·  사업 방향 및 목적의 이해도   -  과제 목적 및 내용의 필요성 및 중요성   -
201	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	10
202	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	성과 파급력/  기대효과  ㆍ성과 목표 및 지표산업 파급효과 등 성과 파급력 ,  - 제시된 성과 목표를 포함한 성과 목표 및 지표수혜대상의  ,  명확성 및 적정성  정보통신경제산업사회 파급효과일자리 창출 효과   -  · · · ,
203	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	10
204	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	기술 경쟁력
205	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	(35)
206	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	컨설팅 지원  관리  ㆍ컨설팅 지원센터 운영 모델 적정성  지자체 및 비수도권 기업 모집 방안 및 목표 제시   -  컨설팅 요건 도출 및 컨   -  설팅 지원 분야 선정의적정성  ㆍ컨설팅 지원 및 운영관리 적정성  수요자 맞춤 컨설팅 수행 및 만족도 측정의 적정성   -
207	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	20
208	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	가이드라인  개발  ㆍ데이터센터 구축 가이드라인의 활용성  - 비수도권 데이터 센터 추진계획 및 구축을 위한 가이드라인  구성의 적정성  가이드라인 배포 및 활용성 제고 방안의 적정성   -
209	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	15
210	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	사업 경쟁력
211	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	(30)
212	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	컨설팅  전문성  ㆍ컨설팅 방법론의 전문성  데이터센터 컨설팅 단계별 수행 방법론의 적정성   -  다양한 컨설팅 서비스에 적용 가능한 방법론의 유연성   -
213	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	15
214	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	센터 운영  관리  성과지표의 적정성 및 지표달성 계획의 구체성  o  컨설팅 수요 및 모니터링 등 지원센터 운영 관리 방안  o  컨설팅지원센터 성과관리 구체성 및 적정성  o
215	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	15
216	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	사업 관리 능력
217	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	(15)
218	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	관리 적정성  ㆍ추진 전략일정비용 산정정보 보안 등 관리 적정성 ,  ,  ,  수행 전략 및 일정관리체계 등의 구체성 및 적정성   -  ,  민간부담비율비세목 구성내역 등 비용 산정의 적정성   -  ,  ·  개인정보보호법 등 개인정보 관련 규정 준수   -
219	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	10
220	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	수행 능력  ㆍ수행조직 및 참여인력 수행 능력  수행조직 및 참여인력의 컨설팅 전문성 및 적정성   -  경영여건핵심역량수행경험 등의 적정성   -  ,  ,
221	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	5
222	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	합 계 100
223	23	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	비수도권 데이터센터 컨설팅 지원 센터 운영 평가 항목 및 배점  <  >
224	24	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	- 24 -
225	24	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	5 홍보인식개선 등 데이터센터 산업 발전 지원   ,  운영기관 ( )  지원 방향 □  ○ 협의체 운영 등 데이터센터 관련 국내 이해관계자들의 의견수렴을  통한 정책발굴 활동과 인식개선 등을 위한 홍보 활동 등 추진하는  데이터센터 산업 발전 지원  - 성과목표 ( ) 이해관계자 의견수렴 등을 통한 정책발굴 건 이상 및   (5 )  국내 인식제고 등 홍
226	24	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	지원 사항  □  ○ (운영기관 공모대상) 정책    발굴 등 협의체 및 세미나홍보 등 운영  ·  가능 기업기관 등 컨설팅 기업기관협단체 등  ( ), ICT·SW  ,  ,  ※ 주관기관참여기관 간 컨소시엄을 구성하여 지원 가능 ,  ○ 지원기간 ( ) 협약체결일  년  월   ~ ‘25 12  ○ 지원규모 ( ) 최대  백만원  개과제 지원   300
227	24	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	○  지원내용 ( ) 데이터센터 관련 국내 이해관계자들의 의견수렴 및  네트워크 활동 등을 위한 데이터센터 협의체 운영 인식개선 등을 ,  위한 홍보활동 등 추진을 위한 제반 비용 지원  제안 요청 사항  □  ○ 의견수렴정책발굴 활동 ( ) ‧ 데이터센터 산업계 의   견수렴 등을 통해  데이터센터 산업 발전을 위한 정책 사항 발굴 활동추진  국내 데이터
228	24	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	의견수렴데이터센터 산업 활성화 저해 요인 분석정책 수요 수렴 ,  ,  ,  국내외 산업 현황 조사 등을 효율적으로 추진  전문가 협의산학연 협의체 운영 등 수요발굴 및 개선과제 도출을 위한 다양한 활동안 제시      *  ,
229	25	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	- 25 -
230	25	인력양성 운영 방안 등 구체적인 교육과정 운영 사항을 평가	- 데이터센터 관련 산학연 등의 협력체계 확보를 통해 정책 수요    ‧ ‧  발굴 등을 위한 다양한 네트워크 활동 방안 마련추진 방안 제시 ,  ○ 홍보 및 인식제고 활동 ( ) 데이터센터 관련 인식 제고 컨퍼런스 ,  ,  세미나 개최 등 홍보 활동 방안을 구체적으로 제시  국내 데이터센터 산업 중요성 전파 및  산업 대상 데이터센터 활용     -  
